Unranked,Realm,Kingdom,Phylum,Class,Order,Family,Subfamily,Genus,Species,Species Extra Info
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Equid herpesvirus 7,Equid herpesvirus 7 (2 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Eudorcas rufifrons gammaherpesvirus 1,Eudorcas rufifrons gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Eudorcas rufifrons gammaherpesvirus 2,Eudorcas rufifrons gammaherpesvirus 2 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Eudorcas rufifrons gammaherpesvirus 3,Eudorcas rufifrons gammaherpesvirus 3 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Eurasian otter gammaherpesvirus,Eurasian otter gammaherpesvirus (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Gammaherpesvirinae sp.,Gammaherpesvirinae sp. (12 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Gazella spekei gammaherpesvirus 1,Gazella spekei gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Gazella subgutturosa gammaherpesvirus 1,Gazella subgutturosa gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Grampus griseus gammaherpesvirus,Grampus griseus gammaherpesvirus (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Hippotraginae gammaherpesvirus 2,Hippotraginae gammaherpesvirus 2 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Kobus ellipsiprymnus gammaherpesvirus 1,Kobus ellipsiprymnus gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Kobus ellipsiprymnus gammaherpesvirus 2,Kobus ellipsiprymnus gammaherpesvirus 2 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Leporid gammaherpesvirus 5,Leporid gammaherpesvirus 5 (5 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Litocranius walleri gammaherpesvirus 1,Litocranius walleri gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Lynx canadensis gammaherpesvirus 1,Lynx canadensis gammaherpesvirus 1 (2 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Macropodid herpesvirus 6,Macropodid herpesvirus 6 (13 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Madoqua kirkii gammaherpesvirus 1,Madoqua kirkii gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Marten alphaherpesvirus,Marten alphaherpesvirus (3 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Marten gammaherpesvirus 1,Marten gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Marten gammaherpesvirus 2,Marten gammaherpesvirus 2 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Marten gammaherpesvirus 3,Marten gammaherpesvirus 3 (5 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Marten gammaherpesvirus 4,Marten gammaherpesvirus 4 (3 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Megabat gammaherpesvirus,Megabat gammaherpesvirus (81 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Miniopterus schreibersii gammaherpesvirus 1,Miniopterus schreibersii gammaherpesvirus 1 (2 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Molossus coibensis gammaherpesvirus 1,Molossus coibensis gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Molossus coibensis gammaherpesvirus A,Molossus coibensis gammaherpesvirus A (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Molossus molossus gammaherpesvirus 1,Molossus molossus gammaherpesvirus 1 (2 Strains - 1 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Molossus molossus gammaherpesvirus A,Molossus molossus gammaherpesvirus A (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Mustelid gammaherpesvirus 2,Mustelid gammaherpesvirus 2 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Mustelid gammaherpesvirus 3,Mustelid gammaherpesvirus 3 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Myotis capaccinii gammaherpesvirus 1,Myotis capaccinii gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Myotis daubentonii gammaherpesvirus 1,Myotis daubentonii gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Myotis emarginatus gammaherpesvirus 1,Myotis emarginatus gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Myotis gammaherpesvirus 8,Myotis gammaherpesvirus 8 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Myotis myotis gammaherpesvirus 1,Myotis myotis gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Nyctalus lasiopterus gammaherpesvirus 1,Nyctalus lasiopterus gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Nyctalus leisleri gammaherpesvirus 1,Nyctalus leisleri gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Otariid gammaherpesvirus 5,Otariid gammaherpesvirus 5 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Otariid gammaherpesvirus 6,Otariid gammaherpesvirus 6 (4 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Otariid herpesvirus 5,Otariid herpesvirus 5 (2 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Otariid herpesvirus 6,Otariid herpesvirus 6 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Otariid herpesvirus 7,Otariid herpesvirus 7 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Otarine gammaherpesvirus 4,Otarine gammaherpesvirus 4 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Pelea capreolus gammaherpesvirus 1,Pelea capreolus gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Phascolarctid gammaherpesvirus 1,Phascolarctid gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Philantomba monticola gammaherpesvirus 1,Philantomba monticola gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Philantomba monticola gammaherpesvirus 2,Philantomba monticola gammaherpesvirus 2 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Phocid gammaherpesvirus 2,Phocid gammaherpesvirus 2 (3 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Phocid herpesvirus 2,Phocid herpesvirus 2 (2 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Porcupine caribou gammaherpesvirus 1,Porcupine caribou gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Porcupine caribou gammaherpesvirus 2,Porcupine caribou gammaherpesvirus 2 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Pteronotus rubiginosus gammaherpesvirus A,Pteronotus rubiginosus gammaherpesvirus A (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Pteronotus rubiginosus gammaherpesvirus B,Pteronotus rubiginosus gammaherpesvirus B (2 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Pteropine herpesvirus 2,Pteropine herpesvirus 2 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Rangiferine gammaherpesvirus 1,Rangiferine gammaherpesvirus 1 (2 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Rhinolophus gammaherpesvirus 1,Rhinolophus gammaherpesvirus 1 (1 Strain - 2 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Rousettus aegyptiacus gammaherpesvirus 1,Rousettus aegyptiacus gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Rucervus eldii gammaherpesvirus 1,Rucervus eldii gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Ruminantia gammaherpesvirus 1,Ruminantia gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Ruminantia gammaherpesvirus 2,Ruminantia gammaherpesvirus 2 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Ruminantia gammaherpesvirus 3,Ruminantia gammaherpesvirus 3 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Ruminantia gammaherpesvirus 4,Ruminantia gammaherpesvirus 4 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Rusa timorensis gammaherpesvirus 1,Rusa timorensis gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Rusa timorensis gammaherpesvirus 2,Rusa timorensis gammaherpesvirus 2 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Rusa unicolor equina gammaherpesvirus 1,Rusa unicolor equina gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Rusa unicolor unicolor gammaherpesvirus 1,Rusa unicolor unicolor gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Rusa unicolor unicolor gammaherpesvirus 2,Rusa unicolor unicolor gammaherpesvirus 2 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Saguinine gammaherpesvirus 1,Saguinine gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Sambar gammaherpesvirus,Sambar gammaherpesvirus (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Sanguinine herpesvirus 1,Sanguinine herpesvirus 1 (2 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Sciurus carolinensis gammaherpesvirus 1,Sciurus carolinensis gammaherpesvirus 1 (3 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Sousa chinensis gammaherpesvirus,Sousa chinensis gammaherpesvirus (2 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Steno bredanensis gammaherpesvirus,Steno bredanensis gammaherpesvirus (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Sturnira angeli gammaherpesvirus 1,Sturnira angeli gammaherpesvirus 1 (2 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Sturnira angeli gammaherpesvirus A,Sturnira angeli gammaherpesvirus A (4 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Sturnira tildae gammaherpesvirus A,Sturnira tildae gammaherpesvirus A (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Tadarida gammaherpesvirus,Tadarida gammaherpesvirus (2 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Tadarida teniotis gammaherpesvirus 1,Tadarida teniotis gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Tamias striatus gammaherpesvirus 1,Tamias striatus gammaherpesvirus 1 (2 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Tursiops aduncus gammaherpesvirus,Tursiops aduncus gammaherpesvirus (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Tursiops truncatus gammaherpesvirus,Tursiops truncatus gammaherpesvirus (3 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Unclassified Unclassified Herpesviridae,Unclassified Unclassified Herpesviridae (281 Strains - 2 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,unknown,unknown (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Urocitellus richardsonii gammaherpesvirus 1,Urocitellus richardsonii gammaherpesvirus 1 (6 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Ursid gammaherpesvirus 2,Ursid gammaherpesvirus 2 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Vombatid gammaherpesvirus 1,Vombatid gammaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Unclassified Herpesviridae,Vombatid gammaherpesvirus 2,Vombatid gammaherpesvirus 2 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,NA,Unclassified Herpesviridae,Iguanid herpesvirus 2,Iguanid herpesvirus 2 (2 Strains - 0 complete genomes)
